"access_code","access_days_time","date_last_confirmed","fuel_type_code","id","open_date","restricted_access","station_name","facility_type","latitude","longitude","city","state","street_address","zip","county"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",253543,"2023-02-08",NA,"The Shops at District Heights",NA,38.853703417,-76.912472967,"District Heights","MD","Pennsylvania Ave. & Silver Hill Rd.","20747","Prince George's County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",253624,"2023-02-08",NA,"The Mall at Prince Georges Kids for Less",NA,38.9690035,-76.9558445,"Hyattsville","MD","3500 East West Highway","20782","Prince George's County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",253654,"2023-02-08",NA,"The Gallery at Harborplace Garage Level P1 Red Section",NA,39.28698015,-76.6115648,"Baltimore","MD","111 South Calvert Street","21202","Baltimore City"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",253658,"2023-02-08",NA,"Towson Town Center D2 05-06",NA,39.403532,-76.5987925,"Towson","MD","825 Dulaney Valley Rd","21204","Baltimore County"
"public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm","2023-05-06","ELEC",253679,"2023-02-08",NA,"Towson Town Center D4 07-08",NA,39.403533,-76.5987935,"Towson","MD","825 Dulaney Valley Rd","21204","Baltimore County"
"public","24 hours daily","2023-05-05","ELEC",253731,"2023-02-08",NA,"Pepco - Gaithersburg Public Works",NA,39.141167,-77.231071,"Gaithersburg","MD","800 Rabbit Rd","20878","Montgomery County"
"public",NA,"2023-05-05","ELEC",253828,"2023-02-10",NA,"Home 2 Suites by Hilton Owings Mills",NA,39.396174,-76.788385,"Owings Mills","MD","4514 Painters Mill Road","21117","Baltimore County"
"public","24 hours daily","2023-05-06","ELEC",253849,"2023-02-10",NA,"MC FLEET EMTOC 3",NA,39.129143,-77.169276,"Rockville","MD","16700 Crabbs Branch Way","20855","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",253921,"2023-02-13",NA,"BAYSIDE TOYOTA STATION 1",NA,38.562496,-76.597115,"Prince Frederick","MD","113 Auto Dr","20678","Calvert County"
"public","24 hours daily","2023-05-05","ELEC",254003,"2023-02-14",NA,"Pepco - Bladensburg Street Parking",NA,38.945536,-76.917444,"Bladensburg","MD","4500 57th Avenue","20710","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",254049,"2023-02-15",NA,"HOWARD COUNTY WATERLOO FIRE",NA,39.172667,-76.777938,"Jessup","MD","7645 Port Capital Dr","20794","Howard County"
"public","24 hours daily","2023-05-05","ELEC",254133,"2023-02-16",NA,"BGE - Roosevelt Park",NA,39.330487,-76.636124,"Baltimore","MD","1221 W 36th St","21211","Baltimore City"
"public","24 hours daily","2023-05-05","ELEC",254251,"2023-02-19",NA,"Marlboro Crossroads",NA,38.8103716,-76.7376706,"Upper Marlboro","MD","5700 Crain Hwy","20772","Prince George's County"
"public","24 hours daily","2023-03-08","ELEC",254401,"2023-02-16",FALSE,"Wawa - Tesla Supercharger","GAS_STATION",38.339024,-75.119033,"Ocean City","MD","12502 Ocean Gateway","21842","Worcester County"
"public",NA,"2023-05-05","ELEC",255080,"2022-04-04",NA,"Bernie Fowler Laboratory",NA,38.319072,-76.454363,"Solomons","MD","142 Williams Street","20688","Calvert County"
"public",NA,"2023-05-05","ELEC",255091,"2022-12-14",NA,"Rockville Town Square - Garage A",NA,39.086547,-77.150088,"Rockville","MD","330 Hungerford Dr","20850","Montgomery County"
"public",NA,"2023-05-06","ELEC",255155,"2021-12-29",NA,"Blairs Shopping Center",NA,38.991438,-77.031618,"Silver Spring","MD","1290 East-West Highway","20910","Montgomery County"
"public",NA,"2023-05-05","ELEC",255175,"2022-08-10",NA,"MCP Key West LLC",NA,39.105417,-77.205897,"Rockville","MD","9711 Key West Avenue","20850","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",255192,"2022-03-25",NA,"Colgate Ridge",NA,39.179802,-76.806236,"Columbia","MD","7160 Columbia Gateway Drive","21046","Howard County"
"public",NA,"2023-05-06","ELEC",255214,"2022-06-01",NA,"PGC Brown Station Rd",NA,38.846826,-76.784211,"Upper Marlboro","MD","3500 Brown Station Road","20774","Prince George's County"
"public",NA,"2023-05-06","ELEC",255282,"2022-04-18",NA,"Corridor Office Park",NA,39.054204,-76.925121,"Beltsville","MD","4700 Corridor Place","20705","Prince George's County"
"public",NA,"2023-05-06","ELEC",255283,"2022-10-27",NA,"1401 Thames St.",NA,39.279783,-76.596184,"Baltimore","MD","1401 Thames Street","21231","Baltimore City"
"public","24 hours daily","2023-05-05","ELEC",255410,"2023-03-01",NA,"Perkins Hospital",NA,39.140131,-76.795237,"Jessup","MD","8450 Dorsey Run Rd","20794","Howard County"
"public","24 hours daily","2023-05-05","ELEC",255476,"2023-03-02",NA,"Thomas B Finan Center",NA,39.656407,-78.736072,"Cumberland","MD","10102 Country Club Rd,","21502","Allegany County"
"public",NA,"2023-05-05","ELEC",255497,"2023-03-03",NA,"Hampton Inn Ocean City West",NA,38.336318,-75.110408,"Ocean City","MD","12708 Ocean Gateway","21842","Worcester County"
"public",NA,"2023-05-06","ELEC",255498,"2022-12-27",NA,"Porter Brewers Hill",NA,39.2792,-76.56509,"Baltimore","MD","3700 Toone Street","21224","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",255530,"2023-03-03",NA,"PALISADES1 CHARGER #1",NA,38.990584,-77.097701,"Bethesda","MD","4818 Del Ray Ave","20814","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",255531,"2023-03-03",NA,"PALISADES1 CHARGER #2",NA,38.990572,-77.097691,"Bethesda","MD","4818 Del Ray Ave","20814","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",255581,"2023-03-06",NA,"TOYOTA NEW CAR NEW CAR DELIVER",NA,39.603132,-77.68627,"Hagerstown","MD","1945 Dual Hwy","21740","Washington County"
"public","24 hours daily","2023-05-06","ELEC",255688,"2023-03-09",NA,"EASTSKY TERANO 2",NA,39.062595,-77.11713,"Rockville","MD","5720 Fishers Ln","20852","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",255689,"2023-03-09",NA,"EASTSKY TERANO 1",NA,39.06252,-77.117127,"Rockville","MD","5720 Fishers Ln","20852","Montgomery County"
"public","24 hours daily","2023-05-05","ELEC",255705,"2023-03-09",NA,"BGE - Riverside Park",NA,39.270759,-76.609564,"Baltimore","MD","1700 Johnson St","21230","Baltimore City"
"public","24 hours daily","2023-05-05","ELEC",256133,"2023-03-09",NA,"Coral Hills Shopping Center",NA,38.8728358,-76.9315908,"Capitol Heights","MD","4801 Marlboro Pike","20743","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256162,"2023-03-10",NA,"BOZZUTO CP LVL 3 - EV 234",NA,38.97869,-76.938334,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256163,"2023-03-10",NA,"BOZZUTO CP LVL 4 - EV 306",NA,38.978733,-76.938264,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256164,"2023-03-10",NA,"BOZZUTO CP LVL 6 - EV 449",NA,38.978625,-76.938243,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256171,"2023-03-10",NA,"BOZZUTO CP LVL 2 - EV 75",NA,38.978733,-76.9382,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256172,"2023-03-10",NA,"BOZZUTO CP LVL 1 - EV22",NA,38.978716,-76.938321,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256173,"2023-03-10",NA,"BOZZUTO CP LVL 1 - EV 44",NA,38.97869,-76.938322,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256174,"2023-03-10",NA,"BOZZUTO CP TJS GARAGE",NA,38.978085,-76.93822,"College Park","MD","4429 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256218,"2023-03-11",NA,"BOZZUTO CP LVL 2 - EV162",NA,38.978728,-76.938327,"College Park","MD","4400 Calvert Rd","20740","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",256282,"2023-03-14",NA,"MCDOT-PARKING GARAGE 7-3",NA,38.99696,-77.03098,"Silver Spring","MD","8530 Cameron St","20910","Montgomery County"
"public",NA,"2023-05-05","ELEC",256312,"2023-03-14",NA,"ABM - MD - Team One Chevrolet-Buick-GMC Inc.",NA,39.424027,-79.396245,"Oakland","MD","12899 Garrett Highway","21550","Garrett County"
"public","24 hours daily","2023-05-06","ELEC",256344,"2023-03-15",NA,"MCDOT-PARKING GARAGE 7-2",NA,38.996883,-77.03107,"Silver Spring","MD","8530 Cameron St","20910","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",256349,"2023-03-15",NA,"SHEEHY MAZDA MAZDA 1",NA,39.598506,-77.67907,"Hagerstown","MD","10310 Auto Pl","21740","Washington County"
"public","24 hours daily","2023-05-06","ELEC",256350,"2023-03-15",NA,"SHEEHY MAZDA MAZDA 2",NA,39.598449,-77.679177,"Hagerstown","MD","10310 Auto Pl","21740","Washington County"
"public","24 hours daily","2023-04-06","ELEC",256572,"2023-03-16",FALSE,"Royal Farms - Tesla Supercharger","GAS_STATION",39.158124,-77.222372,"Gaithersburg","MD","690 Watkins Mill Rd","20879","Montgomery County"
"public","24 hours daily","2023-04-06","ELEC",256575,"2023-03-16",FALSE,"Wawa - Tesla Supercharger","GAS_STATION",39.612899,-75.930972,"Elkton","MD","2031 Pulaski Hwy","21921","Cecil County"
"public","24 hours daily","2023-05-06","ELEC",256690,"2023-03-18",NA,"HOWARD COUNTY BERGER RD 3",NA,39.177854,-76.827801,"Columbia","MD","9200 Berger Rd","21046","Howard County"
"public",NA,"2023-05-05","ELEC",256753,"2023-03-20",NA,"Apple Auto Mitsubishi",NA,39.598396,-75.811543,"Elkton","MD","560 E Pulaski Hwy","21921","Cecil County"
"public","24 hours daily","2023-05-06","ELEC",256769,"2023-03-21",NA,"DOE GERMANTOWN SECURITY 4-5",NA,39.177675,-77.257783,"Germantown","MD","19901 Germantown road","20874","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",256777,"2023-03-21",NA,"HOWARD COUNTY GATEWAY 4",NA,39.184292,-76.80166,"Columbia","MD","6751 Columbia Gateway Dr","21046","Howard County"
"public","24 hours daily","2023-05-06","ELEC",256778,"2023-03-21",NA,"HOWARD COUNTY GATEWAY 2",NA,39.184225,-76.801509,"Columbia","MD","6751 Columbia Gateway Dr","21046","Howard County"
"public","24 hours daily","2023-05-06","ELEC",256779,"2023-03-21",NA,"HOWARD COUNTY GATEWAY 1",NA,39.1842,-76.801544,"Columbia","MD","6751 Columbia Gateway Dr","21046","Howard County"
"public","24 hours daily","2023-05-06","ELEC",256780,"2023-03-21",NA,"HOWARD COUNTY GATEWAY 3",NA,39.183485,-76.795458,"Elkridge","MD","8250 Gateway Overlook Dr","21075","Howard County"
"public","24 hours daily","2023-05-06","ELEC",256785,"2023-03-21",NA,"DOE GERMANTOWN LOADING DOCK",NA,39.1785,-77.256558,"Germantown","MD","19901 Germantown Rd","20874","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",256786,"2023-03-21",NA,"DOE GERMANTOWN SOLAR ARRAY",NA,39.177695,-77.253699,"Germantown","MD","19901 Germantown Rd","20874","Montgomery County"
"public","24 hours daily","2023-05-05","ELEC",256817,"2023-03-22",NA,"Pepco - Garage 57",NA,38.981195,-77.097295,"Bethesda","MD","4841 Bethesda Ave,","20814","Montgomery County"
"public","24 hours daily","2023-05-05","ELEC",256818,"2023-03-22",NA,"Pepco - Martin Luther King Jr Rec Park",NA,39.056501,-76.984827,"Silver","MD","1120 Jackson Road","20904","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",256904,"2023-03-23",NA,"BGE MUD THE POINTE 2",NA,39.421307,-76.36807,"Joppatowne","MD","965 Rumsey Pl","21085","Harford County"
"public","24 hours daily","2023-05-05","ELEC",256919,"2023-03-23",NA,"BGE - St Casmirs Park",NA,39.279051,-76.577415,"Baltimore","MD","2760 Boston St.","21224","Baltimore City"
"private",NA,"2023-04-06","ELEC",256937,"2023-03-23",NA,"Assateague Island National Seashore","NATL_PARK",38.249687,-75.156559,"Berlin","MD","7206 National Seashore Ln","21811","Worcester County"
"public",NA,"2023-05-05","ELEC",256943,"2023-03-23",NA,"Tom Hodges Mitsubishi",NA,38.331024,-76.554436,"Hollywood","MD","24179 Tom Hodges Drive","20636","Saint Mary's County"
"public","24 hours daily","2023-05-06","ELEC",256950,"2023-03-24",NA,"SMECO CHARGEPRO SMECO 1",NA,38.532556,-76.785477,"Hughesville","MD","15065 Burnt Store Rd","20637","Charles County"
"public","24 hours daily","2023-05-05","ELEC",256987,"2023-03-24",NA,"BGE - Sharpe St",NA,39.281045,-76.617526,"Baltimore","MD","700 S Sharp St.","21230","Baltimore City"
"public","24 hours daily","2023-05-05","ELEC",256988,"2023-03-24",NA,"BGE - Union Square Park",NA,39.286919,-76.642288,"Baltimore","MD","30 S Gilmor St.","21223","Baltimore City"
"public","24 hours daily","2023-05-05","ELEC",257264,"2023-03-29",NA,"Pepco - Carver Educational Services",NA,39.093727,-77.1603,"Rockville","MD","390 Martins LN","20850","Montgomery County"
"public",NA,"2023-05-05","ELEC",257435,"2023-03-30",NA,"Country Inn & Suites Ocean City",NA,38.429002,-75.056104,"Ocean City","MD","12303 Coastal Hwy","21842","Worcester County"
"public","24 hours daily","2023-05-06","ELEC",257540,"2023-03-31",NA,"EXELON EXELONGRG4.2",NA,39.280935,-76.598311,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257541,"2023-03-31",NA,"EXELON EXELONGRG5.2",NA,39.280931,-76.598331,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257542,"2023-03-31",NA,"EXELON EXELONGRG6.2",NA,39.280939,-76.598325,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257543,"2023-03-31",NA,"EXELON EXELONGRG3.2",NA,39.280924,-76.598337,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257544,"2023-03-31",NA,"EXELON EXELONGRG4.1",NA,39.280917,-76.598309,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257545,"2023-03-31",NA,"EXELON EXELONGRG4.3",NA,39.280914,-76.598324,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257546,"2023-03-31",NA,"EXELON EXELONGRG5.3",NA,39.280924,-76.598307,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257547,"2023-03-31",NA,"EXELON EXELONGRG6.1",NA,39.280907,-76.598267,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257548,"2023-03-31",NA,"EXELON EXELONGRG51",NA,39.280904,-76.598317,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257549,"2023-03-31",NA,"EXELON EXELONGRG3.3",NA,39.28094,-76.598293,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257550,"2023-03-31",NA,"EXELON EXELONGRG3.1",NA,39.281004,-76.598303,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257558,"2023-03-31",NA,"EXELON EXELONGRG",NA,39.280832,-76.598323,"Baltimore","MD","1401 Dock St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257559,"2023-03-31",NA,"EXELON WILLS WHARF",NA,39.27992,-76.597653,"Baltimore","MD","1201 Wills St","21231","Baltimore City"
"public","24 hours daily","2023-05-06","ELEC",257569,"2023-03-31",NA,"SMECO CHARGEPRO SMECO2",NA,38.31074,-76.63178,"Leonardtown","MD","23365 Hollywood Rd","20650","Saint Mary's County"
"public","24 hours daily","2023-05-06","ELEC",257579,"2023-03-31",NA,"SMECO CHARGEPRO SMECO3",NA,38.31073,-76.631714,"Leonardtown","MD","23365 Hollywood Rd","20650","Saint Mary's County"
"public","24 hours daily","2023-05-05","ELEC",257754,"2023-03-31",NA,"Albertsons Silver Spring #4817",NA,39.02155,-77.01518,"Silver Spring","MD","116 University Blvd W","20901","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",257765,"2023-04-01",NA,"CHEVY CHASE LAK RETAIL 4",NA,38.995334,-77.075474,"Chevy Chase","MD","8525 Chevy Chase Lake Terrace","20815","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",257766,"2023-04-01",NA,"CHEVY CHASE LAK RETAIL 2",NA,38.995822,-77.075881,"Chevy Chase","MD","8525 Chevy Chase Lake Terrace","20815","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",257767,"2023-04-01",NA,"CHEVY CHASE LAK RETAIL 3",NA,38.995332,-77.075495,"Chevy Chase","MD","8525 Chevy Chase Lake Terrace","20815","Montgomery County"
"public","24 hours daily","2023-05-06","ELEC",257768,"2023-04-01",NA,"CHEVY CHASE LAK RETAIL 1",NA,38.995368,-77.075499,"Chevy Chase","MD","8525 Chevy Chase Lake Terrace","20815","Montgomery County"
"public",NA,"2023-05-06","ELEC",258263,"2023-04-07",NA,"Fletcher's Field Apartments",NA,38.952686,-76.921451,"Hyattsville","MD","5249 Kenilworth Ave","20781","Prince George's County"
"public","24 hours daily","2023-05-05","ELEC",258964,"2023-04-11",NA,"SMECO - Dunkirk District Park",NA,38.723856,-76.664173,"Dunkirk","MD","10750 SOUTHERN MARYLAND BLVD","20754","Calvert County"
"public","24 hours daily","2023-05-06","ELEC",259250,"2023-04-13",NA,"MTA MARC ODENTON1",NA,39.091644,-76.705994,"Odenton","MD","1320 Cheswick Ln","21113","Anne Arundel County"
"public","24 hours daily","2023-05-06","ELEC",259251,"2023-04-13",NA,"MTA MARC BWI 3,4",NA,39.192469,-76.69437,"Baltimore","MD","5 Amtrak Way","21240","Anne Arundel County"
"public",NA,"2023-05-06","ELEC",259281,"2023-04-13",NA,"Colonial Village Apartments",NA,38.818426,-76.992427,"Oxon Hill","MD","916 Marcy Ave","20745","Prince George's County"
"public",NA,"2023-05-06","ELEC",259282,"2023-04-13",NA,"Calvert Hall Apartments",NA,38.936854,-76.906323,"Landover Hills","MD","3817 64th Ave","20784","Prince George's County"
"public",NA,"2023-05-06","ELEC",259283,"2023-04-13",NA,"Kings Square Apartments",NA,38.931192,-76.880879,"Landover","MD","3402 Dodge Park Rd","20785","Prince George's County"
"public",NA,"2023-05-06","ELEC",259284,"2023-04-13",NA,"Maple Ridge Apartments",NA,38.920777,-76.860925,"Landover","MD","2252 Brightseat Rd","20785","Prince George's County"
"public","24 hours daily","2023-05-06","ELEC",259336,"2023-04-14",NA,"MTA WHITE MARSH 4,5",NA,39.377666,-76.46024,"Nottingham","MD","8476 Honeygo Blvd","21236","Baltimore County"
"public",NA,"2023-05-06","ELEC",259361,"2023-04-14",NA,"7099 Copperwood Way",NA,39.173634,-76.862062,"Columbia","MD","7099 Copperwood Way","21046","Howard County"
"public","24 hours daily","2023-05-05","ELEC",259497,"2023-04-15",NA,"Pepco - Griffith Park City Hall",NA,39.14019,-77.19194,"Gaithersburg","MD","29 Summit Ave","20877","Montgomery County"
"public",NA,"2023-05-05","ELEC",259548,"2023-04-18",NA,"Audi Rockville",NA,39.070248,-77.132684,"Rockville","MD","1125 Rockville Pike","20852","Montgomery County"
"public",NA,"2023-05-05","ELEC",259741,"2023-04-21",NA,"301 Travel Plaza",NA,38.841941,-76.727958,"Upper Marlboro","MD","3511 Crain Hwy","20774","Prince George's County"
"public","24 hours daily","2023-05-05","ELEC",259792,"2023-04-23",NA,"Pepco - Southern Regional Tech and Rec Complex",NA,38.791911,-76.974117,"Fort Washington","MD","7007 Bock Rd","20744","Prince George's County"
